lat,lon,cumulated hours,timestamp,v1,v2,v3,d1,d2,d3,z0,irr_dir,irr_glo,T,rho,p,liq_precip,vap_precip,cloud_1,cloud-2,h1,h2,h3
5.5,-0.625,42,2017-01-02T18:00:00Z,2.51,3.59,5.55,9.27,8.87,8.49,0.377568483353,0.0,0.0,299.592163086,1.1512401104,100207.039062,0.00246906280518,34.3220252991,0.91064453125,0.0798647403717,3,11,51
5.5,-0.625,43,2017-01-02T19:00:00Z,2.45,3.49,5.32,11.74,11.01,10.47,0.37744641304,0.0,0.0,299.108337402,1.15488886833,100305.320312,0.00461578369141,34.5621490479,0.924560546875,0.122132316232,3,11,51
5.5,-0.625,44,2017-01-02T20:00:00Z,2.17,3.11,4.9,15.45,14.29,13.32,0.37744641304,0.0,0.0,298.727111816,1.15697658062,100381.835938,0.00550842285156,34.6477470398,0.92431640625,0.111755497754,3,11,51
5.5,-0.625,45,2017-01-02T21:00:00Z,1.91,2.81,4.41,20.17,18.75,17.72,0.377324342728,0.0,0.0,298.420410156,1.1580862999,100423.4375,0.00723075866699,34.9214897156,0.924560546875,0.101196341217,3,11,51
5.5,-0.625,46,2017-01-02T22:00:00Z,1.71,2.56,3.87,25.1,23.79,22.98,0.377202272415,0.0,0.0,298.184356689,1.15849900246,100418.492188,0.00782775878906,35.3672866821,0.92431640625,0.0880738645792,3,11,51
5.5,-0.625,47,2017-01-02T23:00:00Z,1.55,2.29,3.3,30.04,29.35,28.83,0.377202272415,0.0,0.0,298.027740479,1.1583609581,100387.15625,0.00954818725586,35.7036743164,0.90625,14.0625,3,11,51
5.5,-5.92030439429e-13,24,2017-01-02T00:00:00Z,2.16,2.72,3.46,48.58,49.17,50.0,0.391850709915,0.0,0.0,298.818450928,1.16126132011,100745.046875,0.0116958618164,36.1516723633,0.91943359375,5.40429735184,3,11,51
5.5,-5.92030439429e-13,25,2017-01-02T01:00:00Z,2.08,2.61,3.32,54.69,55.39,56.21,0.391850709915,0.0,0.0,298.65625,1.16128480434,100692.125,0.0159530639648,35.8585395813,0.929931640625,8.7734375,3,11,51
5.5,-5.92030439429e-13,26,2017-01-02T02:00:00Z,2.03,2.54,3.23,57.05,57.62,58.2,0.391728639603,0.0,0.0,298.513671875,1.16132354736,100645.84375,0.0157165527344,35.1992912292,0.927978515625,8.5078125,3,11,51
5.5,-5.92030439429e-13,27,2017-01-02T03:00:00Z,2.02,2.53,3.23,52.87,53.22,53.47,0.39160656929,0.0,0.0,298.379272461,1.16165971756,100637.304688,0.011962890625,34.558883667,0.924072265625,9.1015625,3,11,51
5.5,-5.92030439429e-13,28,2017-01-02T04:00:00Z,2.05,2.58,3.31,48.28,48.94,49.34,0.391484498978,0.0,0.0,298.261108398,1.16186821461,100657.40625,0.0101432800293,34.1389465332,0.9189453125,8.34375,3,11,51
5.5,-5.92030439429e-13,29,2017-01-02T05:00:00Z,2.06,2.62,3.37,50.19,51.66,52.69,0.391362428665,0.0,0.0,298.168701172,1.1624327898,100695.53125,0.00899124145508,34.0160446167,0.914306640625,8.36328220367,3,11,51
5.5,-5.92030439429e-13,30,2017-01-02T06:00:00Z,2.07,2.62,3.46,57.12,58.98,60.83,0.391240358353,119.500007629,33.0625,298.320739746,1.16321706772,100755.460938,0.011173248291,34.1896018982,0.91259765625,8.20703125,3,11,51
5.5,-5.92030439429e-13,31,2017-01-02T07:00:00Z,2.38,2.93,3.45,66.22,66.88,66.25,0.391240358353,439.75,169.8125,299.323638916,1.16349983215,100836.984375,0.0149269104004,34.472492218,0.913818359375,8.1328125,3,11,51
5.5,-5.92030439429e-13,32,2017-01-02T08:00:00Z,2.38,2.92,3.31,68.01,68.06,67.61,0.39111828804,730.75,352.25,300.315460205,1.16169548035,100897.703125,0.016242980957,34.7249145508,0.9169921875,7.34375047684,3,11,51
5.5,-5.92030439429e-13,33,2017-01-02T09:00:00Z,2.06,2.54,2.9,72.48,72.1,72.39,0.390996217728,968.25,544.5,301.226776123,1.15928936005,100912.109375,0.0140228271484,34.7399940491,0.921630859375,4.71484422684,3,11,51
5.5,-5.92030439429e-13,34,2017-01-02T10:00:00Z,1.65,2.06,2.36,74.28,72.88,74.36,0.390874147415,1136.5,687.0,302.082763672,1.15621376038,100884.359375,0.0116119384766,34.5550804138,0.925537109375,4.65625047684,3,11,51
5.5,-5.92030439429e-13,35,2017-01-02T11:00:00Z,1.35,1.66,1.83,62.79,59.51,62.4,0.390752077103,1223.5,766.25,302.84085083,1.15308427811,100815.976562,0.00925064086914,34.1307487488,0.9296875,4.642578125,3,11,51
5.5,-5.92030439429e-13,36,2017-01-02T12:00:00Z,1.33,1.69,1.83,36.44,31.14,32.21,0.390752077103,1223.5,797.75,303.255859375,1.15046095848,100722.492188,0.00702857971191,33.4613380432,0.93359375,1.17138671875,3,11,51
5.5,-5.92030439429e-13,37,2017-01-02T13:00:00Z,1.75,2.31,2.58,17.78,13.52,12.95,0.39063000679,1136.5,728.75,303.29800415,1.14876246452,100636.359375,0.00365924835205,33.0201797485,0.93408203125,2.34960961342,3,11,51
5.5,-5.92030439429e-13,38,2017-01-02T14:00:00Z,2.21,2.92,3.35,11.47,8.38,7.66,0.390507936478,968.5,592.75,303.10168457,1.14821481705,100573.96875,0.00192737579346,33.1642379761,0.8154296875,0.036652058363,3,11,51
5.5,-5.92030439429e-13,39,2017-01-02T15:00:00Z,2.5,3.3,3.93,9.77,7.26,6.35,0.390385866165,731.0,362.75,302.579223633,1.14906430244,100555.789062,0.00130844116211,33.4432907104,0.4892578125,0.0399475693703,3,11,51
5.5,-5.92030439429e-13,40,2017-01-02T16:00:00Z,2.75,3.63,4.54,9.49,7.39,6.21,0.390263795853,440.0,173.625,301.84375,1.15130352974,100587.78125,0.00149965286255,33.6232223511,0.27197265625,0.100496508181,3,11,51
5.5,-5.92030439429e-13,41,2017-01-02T17:00:00Z,2.97,3.91,5.06,9.58,7.84,6.41,0.390263795853,119.625,32.609375,300.82623291,1.15486371517,100652.507812,0.00188016891479,33.7082214355,0.48779296875,0.105316668749,3,11,51
5.5,-5.92030439429e-13,42,2017-01-02T18:00:00Z,3.04,3.95,5.1,10.93,9.57,8.3,0.39014172554,0.0,0.0,300.045288086,1.15825915337,100727.039062,0.00333213806152,33.5407752991,0.79638671875,0.0742495059967,3,11,51
5.5,-5.92030439429e-13,43,2017-01-02T19:00:00Z,2.95,3.78,4.9,14.01,13.02,11.98,0.390019655228,0.0,0.0,299.733337402,1.16025996208,100817.320312,0.00439643859863,33.3277740479,0.9072265625,0.0908212810755,3,11,51
5.5,-5.92030439429e-13,44,2017-01-02T20:00:00Z,2.78,3.54,4.69,17.9,17.28,16.34,0.389897584915,0.0,0.0,299.508361816,1.16167628765,100885.835938,0.00542831420898,33.1633720398,0.92724609375,0.15136732161,3,11,51
5.5,-5.92030439429e-13,45,2017-01-02T21:00:00Z,2.57,3.28,4.38,22.29,21.93,21.25,0.389775514603,0.0,0.0,299.326660156,1.16235876083,100927.4375,0.00566673278809,33.3902397156,0.930419921875,0.118103079498,3,11,51
5.5,-5.92030439429e-13,46,2017-01-02T22:00:00Z,2.36,3.03,4.01,26.97,26.74,26.45,0.38965344429,0.0,0.0,299.168731689,1.16246628761,100922.492188,0.00608062744141,33.8516616821,0.931884765625,0.0917054563761,3,11,51
5.5,-5.92030439429e-13,47,2017-01-02T23:00:00Z,2.17,2.79,3.65,31.4,31.36,31.49,0.38965344429,0.0,0.0,299.012115479,1.1622672081,100891.15625,0.00774574279785,34.1255493164,0.9150390625,0.0842593535781,3,11,51
6.0,-0.625,24,2017-01-02T00:00:00Z,0.33,0.62,0.94,75.23,70.55,69.01,0.35498547554,0.0,0.0,296.740325928,1.14905428886,98969.046875,0.00109672546387,29.8235492706,0.89599609375,0.0719303786755,3,11,51
6.0,-0.625,25,2017-01-02T01:00:00Z,0.36,0.64,0.95,72.58,72.43,72.61,0.354863405228,0.0,0.0,296.296875,1.15017640591,98908.125,0.00161743164062,29.2413539886,0.907470703125,0.085907317698,3,11,51
6.0,-0.625,26,2017-01-02T02:00:00Z,0.38,0.66,0.96,70.27,71.46,72.16,0.354863405228,0.0,0.0,295.880859375,1.15131378174,98869.84375,0.0020694732666,28.5508556366,0.90576171875,0.105072364211,3,11,51
6.0,-0.625,27,2017-01-02T03:00:00Z,0.42,0.71,1.02,70.04,70.14,70.23,0.354741334915,0.0,0.0,295.465209961,1.15274858475,98861.3046875,0.00173187255859,28.176071167,0.904296875,0.131592214108,3,11,51
6.0,-0.625,28,2017-01-02T04:00:00Z,0.5,0.84,1.23,80.59,79.07,78.35,0.354619264603,0.0,0.0,294.979858398,1.15429985523,98889.40625,0.00120449066162,28.1858215332,0.911865234375,0.131653025746,3,11,51
6.0,-0.625,29,2017-01-02T05:00:00Z,0.61,1.08,1.61,94.45,92.95,92.22,0.354619264603,0.0,0.0,294.426513672,1.15620720387,98935.53125,0.000924825668335,28.2894802094,0.927978515625,0.136597290635,3,11,51
6.0,-0.625,30,2017-01-02T06:00:00Z,0.64,1.25,2.06,101.46,101.33,101.1,0.35449719429,104.156257629,32.125,294.266052246,1.15833425522,99003.4609375,0.000722169876099,28.3380393982,0.928466796875,0.129333540797,3,11,51
6.0,-0.625,31,2017-01-02T07:00:00Z,1.2,1.69,2.08,101.43,102.36,102.06,0.35449719429,421.625,191.0625,296.159576416,1.15886116028,99076.984375,0.000939130783081,28.331867218,0.9296875,0.128052160144,3,11,51
6.0,-0.625,32,2017-01-02T08:00:00Z,1.14,1.53,1.73,92.37,93.02,92.82,0.354375123978,714.0,402.875,298.690460205,1.15229606628,99137.703125,0.00138854980469,28.3499164581,0.93115234375,0.0941472128034,3,11,51
6.0,-0.625,33,2017-01-02T09:00:00Z,0.73,1.0,1.11,104.93,104.6,113.1,0.354253053665,954.0,600.25,301.898651123,1.14207744598,99136.109375,0.00142621994019,28.2868709564,0.931396484375,0.086395509541,3,11,51
6.0,-0.625,34,2017-01-02T10:00:00Z,0.44,0.61,0.79,136.95,133.78,147.92,0.354253053665,1125.0,748.75,303.864013672,1.13582801819,99092.359375,0.000782251358032,28.0316429138,0.93212890625,0.0814516618848,3,11,51
6.0,-0.625,35,2017-01-02T11:00:00Z,0.13,0.18,0.44,199.59,183.46,193.65,0.354130983353,1215.5,831.25,305.21585083,1.13074541092,99007.9765625,0.000421285629272,27.7166862488,0.933349609375,0.0676269754767,3,11,51
6.0,-0.625,36,2017-01-02T12:00:00Z,0.28,0.31,0.39,301.76,302.55,261.41,0.35400891304,1219.0,814.75,306.068359375,1.12641310692,98906.4921875,0.000273585319519,27.6332130432,0.927001953125,0.0409851074219,3,11,51
6.0,-0.625,37,2017-01-02T13:00:00Z,0.42,0.51,0.44,326.73,329.63,303.19,0.35400891304,1136.0,745.75,306.50112915,1.1231276989,98804.359375,0.000198185443878,28.0201778412,0.82763671875,0.0176318567246,3,11,51
6.0,-0.625,38,2017-01-02T14:00:00Z,0.58,0.75,0.61,344.9,347.68,337.15,0.353886842728,971.25,605.25,306.42980957,1.12123727798,98741.96875,0.000168323516846,28.7970504761,0.68359375,0.0112919518724,3,11,51
6.0,-0.625,39,2017-01-02T15:00:00Z,0.82,1.12,1.09,349.2,351.6,348.86,0.353764772415,736.5,386.25,305.766723633,1.12098813057,98715.7890625,0.000116318464279,29.4901638031,0.66259765625,0.0101128211245,3,11,51
6.0,-0.625,40,2017-01-02T16:00:00Z,1.03,1.53,1.86,351.6,352.84,351.89,0.353764772415,447.75,187.5,304.78125,1.12237286568,98739.78125,8.98241996765e-05,29.9591579437,0.75537109375,0.010824422352,3,11,51
6.0,-0.625,41,2017-01-02T17:00:00Z,1.07,1.96,3.35,355.88,356.05,356.96,0.353642702103,127.3125,36.484375,301.91998291,1.12623822689,98804.5078125,0.000167310237885,30.5519714355,0.87353515625,0.143250018358,3,11,51
6.0,-0.625,42,2017-01-02T18:00:00Z,1.31,2.56,4.62,358.24,358.41,358.96,0.353642702103,0.0,0.0,299.482788086,1.13256335258,98887.0390625,0.0014009475708,31.4235897064,0.916015625,1.00390648842,3,11,51
6.0,-0.625,43,2017-01-02T19:00:00Z,1.3,2.55,4.82,357.78,358.19,358.16,0.35352063179,0.0,0.0,298.467712402,1.13877558708,98993.3203125,0.00192260742188,32.2808990479,0.92529296875,0.738038063049,3,11,51
6.0,-0.625,44,2017-01-02T20:00:00Z,1.13,2.27,4.6,358.15,358.4,358.74,0.353398561478,0.0,0.0,297.680236816,1.1436098814,99085.8359375,0.00259971618652,32.7883720398,0.92333984375,0.0626527145505,3,11,51
6.0,-0.625,45,2017-01-02T21:00:00Z,0.95,1.99,4.04,1.62,1.84,2.61,0.353398561478,0.0,0.0,297.107910156,1.14667272568,99135.4375,0.0053653717041,33.2183647156,0.913818359375,0.0625610873103,3,11,51
6.0,-0.625,46,2017-01-02T22:00:00Z,0.81,1.73,3.37,8.4,8.96,9.82,0.353276491165,0.0,0.0,296.746856689,1.14830613136,99146.4921875,0.00470542907715,33.6016616821,0.91064453125,0.0353852659464,3,11,51
6.0,-0.625,47,2017-01-02T23:00:00Z,0.74,1.5,2.77,18.4,19.14,19.72,0.353154420853,0.0,0.0,296.543365479,1.14896154404,99115.15625,0.00613784790039,33.7505493164,0.89404296875,6.32421922684,3,11,51
6.0,-5.92030439429e-13,24,2017-01-02T00:00:00Z,0.86,1.33,2.0,44.36,42.31,42.2,0.34424328804,0.0,0.0,297.740325928,1.15442538261,99833.046875,0.00489044189453,32.4016723633,0.90625,0.0766300857067,3,11,51
6.0,-5.92030439429e-13,25,2017-01-02T01:00:00Z,0.92,1.41,2.1,50.57,49.14,49.17,0.344121217728,0.0,0.0,297.34375,1.15505921841,99772.125,0.00600051879883,31.7804164886,0.912841796875,0.104767180979,3,11,51
6.0,-5.92030439429e-13,26,2017-01-02T02:00:00Z,0.95,1.46,2.16,51.59,50.56,50.67,0.344121217728,0.0,0.0,296.998046875,1.15570831299,99733.84375,0.0055980682373,30.8477306366,0.91259765625,0.108520850539,3,11,51
6.0,-5.92030439429e-13,27,2017-01-02T03:00:00Z,1.01,1.55,2.31,47.58,46.76,46.7,0.343999147415,0.0,0.0,296.652709961,1.15653276443,99725.3046875,0.003662109375,30.121383667,0.911376953125,0.102631025016,3,11,51
6.0,-5.92030439429e-13,28,2017-01-02T04:00:00Z,1.07,1.68,2.51,48.45,48.19,47.98,0.343877077103,0.0,0.0,296.276733398,1.15771782398,99745.40625,0.00273323059082,29.8655090332,0.913818359375,0.116668902338,3,11,51
6.0,-5.92030439429e-13,29,2017-01-02T05:00:00Z,1.11,1.78,2.7,57.39,57.94,57.8,0.343877077103,0.0,0.0,295.918701172,1.15901482105,99783.53125,0.00249862670898,29.9222927094,0.9267578125,0.155701294541,3,11,51
6.0,-5.92030439429e-13,30,2017-01-02T06:00:00Z,1.16,1.85,2.91,67.11,68.2,68.42,0.34375500679,115.375007629,34.796875,296.133239746,1.16053152084,99851.4609375,0.00307941436768,30.1192893982,0.924560546875,0.19635014236,3,11,51
6.0,-5.92030439429e-13,31,2017-01-02T07:00:00Z,1.79,2.36,2.86,72.02,72.18,70.31,0.343632936478,434.625,189.75,298.175201416,1.15983772278,99932.984375,0.00492095947266,30.308429718,0.92529296875,0.259399831295,3,11,51
6.0,-5.92030439429e-13,32,2017-01-02T08:00:00Z,1.65,2.14,2.4,63.21,63.44,62.51,0.343510866165,725.25,386.625,300.643585205,1.15376091003,99985.703125,0.00485992431641,30.4827289581,0.92724609375,0.205139636993,3,11,51
6.0,-5.92030439429e-13,33,2017-01-02T09:00:00Z,0.95,1.27,1.43,60.37,61.16,64.64,0.343510866165,962.5,582.75,303.008026123,1.1470823288,99992.109375,0.00282096862793,30.5056209564,0.929931640625,0.125244393945,3,11,51
6.0,-5.92030439429e-13,34,2017-01-02T10:00:00Z,0.26,0.46,0.5,32.4,41.28,57.05,0.343388795853,1130.5,727.75,304.801513672,1.14144325256,99940.359375,0.00142621994019,30.3363304138,0.9326171875,0.0979006364942,3,11,51
6.0,-5.92030439429e-13,35,2017-01-02T11:00:00Z,0.53,0.68,0.63,315.38,324.33,320.31,0.34326672554,1217.5,805.25,306.13772583,1.13660478592,99855.9765625,0.000879287719727,30.0135612488,0.935302734375,0.0791931375861,3,11,51
6.0,-5.92030439429e-13,36,2017-01-02T12:00:00Z,0.99,1.34,1.4,313.26,318.08,315.15,0.343144655228,1217.5,801.5,306.896484375,1.13251662254,99754.4921875,0.000488758087158,29.7816505432,0.93701171875,0.0494689941406,3,11,51
6.0,-5.92030439429e-13,37,2017-01-02T13:00:00Z,1.25,1.76,1.93,318.63,322.7,321.45,0.343144655228,1130.5,733.0,307.18862915,1.1295363903,99652.359375,0.000323176383972,30.0592403412,0.84228515625,0.0156024377793,3,11,51
6.0,-5.92030439429e-13,38,2017-01-02T14:00:00Z,1.42,2.02,2.27,325.63,328.94,328.78,0.343022584915,962.75,593.75,307.00793457,1.1281952858,99589.96875,0.000223577022552,30.9845504761,0.59521484375,0.00639769528061,3,11,51
6.0,-5.92030439429e-13,39,2017-01-02T15:00:00Z,1.63,2.33,2.74,331.81,334.17,334.87,0.342900514603,725.5,368.625,306.219848633,1.12873959541,99571.7890625,0.000161528587341,31.8964138031,0.360595703125,0.0149994483218,3,11,51
6.0,-5.92030439429e-13,40,2017-01-02T16:00:00Z,1.9,2.75,3.5,338.4,339.51,340.44,0.34277844429,434.75,175.0,305.0,1.13116192818,99603.78125,0.000166356563568,32.6232223511,0.407592773438,0.0239202771336,3,11,51
6.0,-5.92030439429e-13,41,2017-01-02T17:00:00Z,2.05,3.14,4.77,346.25,345.91,345.42,0.34277844429,115.5,31.8359375,302.79498291,1.13606488705,99676.5078125,0.000405788421631,33.3332214355,0.743408203125,0.103485614061,3,11,51
6.0,-5.92030439429e-13,42,2017-01-02T18:00:00Z,2.39,3.62,5.49,350.62,350.18,349.76,0.342656373978,0.0,0.0,300.873413086,1.14275622368,99767.0390625,0.00191068649292,33.9939002991,0.900146484375,0.751953363419,3,11,51
6.0,-5.92030439429e-13,43,2017-01-02T19:00:00Z,2.44,3.59,5.32,356.1,355.74,355.34,0.342534303665,0.0,0.0,299.889587402,1.14829707146,99873.3203125,0.00247669219971,34.5152740479,0.906494140625,0.570313453674,3,11,51
6.0,-5.92030439429e-13,44,2017-01-02T20:00:00Z,2.23,3.26,4.97,3.09,2.74,2.19,0.342534303665,0.0,0.0,299.102111816,1.15221583843,99965.8359375,0.00447654724121,34.6164970398,0.927001953125,0.109710820019,3,11,51
6.0,-5.92030439429e-13,45,2017-01-02T21:00:00Z,1.92,2.83,4.38,10.66,10.34,9.7,0.342412233353,0.0,0.0,298.576660156,1.15448522568,100015.4375,0.00619888305664,34.6714897156,0.916259765625,0.0877380892634,3,11,51
6.0,-5.92030439429e-13,46,2017-01-02T22:00:00Z,1.57,2.36,3.75,18.43,18.09,17.69,0.34229016304,0.0,0.0,298.168731689,1.15556931496,100010.492188,0.00628471374512,34.8047866821,0.913330078125,0.0583497434855,3,11,51
6.0,-5.92030439429e-13,47,2017-01-02T23:00:00Z,1.24,1.95,3.31,26.69,26.18,25.78,0.342168092728,0.0,0.0,297.808990479,1.15585851669,99979.15625,0.008544921875,34.8130493164,0.8994140625,0.283935874701,3,11,51
5.5,-0.625,48,2017-01-03T00:00:00Z,1.43,2.07,2.79,37.74,37.83,37.84,0.377080202103,0.0,0.0,297.941741943,1.15795516968,100329.273438,0.0111961364746,35.9643974304,0.898193359375,12.0429697037,3,11,51
5.5,-0.625,49,2017-01-03T01:00:00Z,1.31,1.82,2.37,48.38,49.27,49.76,0.37695813179,0.0,0.0,297.903137207,1.15756011009,100253.640625,0.0160140991211,36.1328163147,0.897216796875,25.015625,3,11,51
5.5,-0.625,50,2017-01-03T02:00:00Z,1.17,1.6,2.06,59.9,61.42,62.31,0.37695813179,0.0,0.0,297.827392578,1.15737056732,100196.9375,0.0165634155273,36.2080001831,0.910400390625,22.8515625,3,11,51
5.5,-0.625,51,2017-01-03T03:00:00Z,1.05,1.41,1.8,63.39,65.43,66.53,0.376836061478,0.0,0.0,297.753662109,1.15758109093,100173.921875,0.0146903991699,35.9404029846,0.907958984375,8.33203125,3,11,51
5.5,-0.625,52,2017-01-03T04:00:00Z,0.94,1.25,1.58,60.99,63.68,65.3,0.376713991165,0.0,0.0,297.657348633,1.15821778774,100186.8125,0.010440826416,35.5325698853,0.918701171875,0.353027552366,3,11,51
5.5,-0.625,53,2017-01-03T05:00:00Z,0.87,1.15,1.46,62.67,66.3,68.39,0.376713991165,0.0,0.0,297.556945801,1.15905237198,100219.28125,0.00933456420898,35.1561584473,0.942626953125,0.414307147264,3,11,51
5.5,-0.625,54,2017-01-03T06:00:00Z,0.81,1.12,1.48,68.96,74.15,76.82,0.376591920853,108.343757629,31.3125,297.665374756,1.15999531746,100277.71875,0.00958633422852,34.8745079041,0.94482421875,0.771484375,3,11,51
5.5,-0.625,55,2017-01-03T07:00:00Z,1.04,1.31,1.54,75.67,79.0,79.14,0.37646985054,427.375,179.375,298.91784668,1.15978193283,100358.648438,0.0118064880371,34.7185974121,0.943603515625,0.669677972794,3,11,51
5.5,-0.625,56,2017-01-03T08:00:00Z,1.01,1.25,1.35,73.16,75.84,76.47,0.37646985054,720.25,382.25,300.346557617,1.15694248676,100425.882812,0.00919342041016,34.7030906677,0.938232421875,0.162658885121,3,11,51
5.5,-0.625,57,2017-01-03T09:00:00Z,0.67,0.86,0.93,87.94,91.35,97.17,0.376347780228,960.5,522.75,301.647460938,1.15313959122,100430.15625,0.00295066833496,34.7179298401,0.930908203125,0.132568567991,3,11,51
5.5,-0.625,58,2017-01-03T10:00:00Z,0.48,0.66,0.83,121.28,123.86,135.35,0.376347780228,1132.0,664.5,302.818786621,1.14922356606,100397.476562,0.001793384552,34.8745193481,0.926025390625,0.100891418755,3,11,51
5.5,-0.625,59,2017-01-03T11:00:00Z,0.4,0.58,0.84,148.93,147.8,156.97,0.376225709915,1222.5,739.5,303.725280762,1.14551448822,100332.304688,0.00944519042969,35.3128395081,0.927734375,9.67578125,3,11,51
5.5,-0.625,60,2017-01-03T12:00:00Z,0.28,0.41,0.71,160.69,156.36,166.35,0.376103639603,1226.0,755.75,304.37109375,1.14227128029,100249.5625,0.0176620483398,35.9062919617,0.928466796875,10.7343759537,3,11,51
5.5,-0.625,61,2017-01-03T13:00:00Z,0.1,0.15,0.41,181.95,165.02,175.61,0.376103639603,1142.5,678.5,304.712982178,1.13958954811,100159.625,0.0241165161133,36.3606338501,0.922119140625,15.3671875,3,11,51
5.5,-0.625,62,2017-01-03T14:00:00Z,0.2,0.24,0.12,332.51,338.17,291.36,0.376347780228,977.75,538.0,304.816192627,1.13747382164,100080.226562,0.0229644775391,36.4881362915,0.923095703125,15.125,3,11,51
5.5,-0.625,63,2017-01-03T15:00:00Z,0.65,0.81,0.81,342.72,342.27,339.07,0.375859498978,742.75,360.5,304.609161377,1.13674616814,100041.609375,0.0134468078613,36.5068016052,0.9228515625,7.03515625,3,11,51
5.5,-0.625,64,2017-01-03T16:00:00Z,1.09,1.42,1.64,348.26,346.32,343.58,0.375737428665,453.5,173.75,303.883117676,1.13794064522,100060.960938,0.00835037231445,36.7125930786,0.923583984375,5.59375047684,3,11,51
5.5,-0.625,65,2017-01-03T17:00:00Z,1.38,1.95,2.7,356.1,353.6,350.48,0.375737428665,131.9375,34.546875,302.33972168,1.14124274254,100130.65625,0.00568962097168,37.1964263916,0.928466796875,3.982421875,3,11,51
5.5,-0.625,66,2017-01-03T18:00:00Z,1.72,2.47,3.76,359.23,357.27,354.9,0.375615358353,0.0,0.0,300.799316406,1.14595878124,100222.101562,0.0154609680176,38.0364723206,0.9375,4.81250047684,3,11,51
5.5,-0.625,67,2017-01-03T19:00:00Z,1.92,2.72,4.13,359.21,357.14,354.72,0.37549328804,0.0,0.0,300.025268555,1.15010356903,100318.601562,0.0235748291016,39.1012878418,0.94287109375,6.703125,3,11,51
5.5,-0.625,68,2017-01-03T20:00:00Z,1.93,2.74,4.13,358.4,355.55,353.02,0.37549328804,0.0,0.0,299.476806641,1.15364956856,100404.921875,0.0206298828125,39.9978904724,0.924072265625,5.673828125,3,11,51
5.5,-0.625,69,2017-01-03T21:00:00Z,1.75,2.5,3.8,359.6,356.04,353.35,0.375371217728,0.0,0.0,299.028808594,1.15562224388,100433.539062,0.0115699768066,40.1181106567,0.761474609375,3.60156273842,3,11,51
5.5,-0.625,70,2017-01-03T22:00:00Z,1.58,2.27,3.35,1.19,357.81,355.53,0.375249147415,0.0,0.0,298.695068359,1.15651345253,100406.976562,0.0130462646484,39.6337127686,0.565185546875,9.35546875,3,11,51
5.5,-0.625,71,2017-01-03T23:00:00Z,1.44,2.06,2.95,4.61,1.8,359.92,0.375249147415,0.0,0.0,298.494598389,1.15705251694,100373.34375,0.0171508789062,38.9651145935,0.531005859375,7.662109375,3,11,51
5.5,-5.92030439429e-13,48,2017-01-03T00:00:00Z,1.96,2.51,3.22,37.28,37.57,38.0,0.389531373978,0.0,0.0,298.879241943,1.16173934937,100825.273438,0.0102882385254,34.2925224304,0.905029296875,0.0966498181224,3,11,51
